1	开放式创新背景下,平台企业所处的市场竞争越来越激烈,平台同质化严重,平台企业内部所拥有的创新资源、创新能力不足,无法有效支撑企业商业模式创新.跨界搜寻与大数据能力的协同作用能够为平台企业商业模式创新提供有力支撑.
3	研究表明,专利池内技术关系较为稀疏,主要以二次开发的从属专利为基础形成小规模专利引用群.少数优势专利控制和主导专利池的形成.专利池专利子群派系重叠度高,以专利子群内部间技术交流为主,子群间技术交流较少.
3	网络视频资源著作权创新生态系统运行过程中,在254h达到演化的稳定值0.7580.其中,创新投入风险对网络信息资源版权业态发展潜在危害最为严重,创新环境风险、著作权侵权风险次之,技术风险、融合创新风险、网络信息资源风险再次之,中止调整率和定期调整率对恢复系统的稳定性具有明显的修正作用.基于此仿真结果,提出促进网络视频版权产业发展的几点策略.
2	首先对采集到的疫情期间已被证实的谣言进行深度分析,提取谣言文本的主要特征,包括上下文特征、话题类别特征、情感程度特征、关键词特征等;然后针对文本分类模型中的文本特征表达较为单一的问题,利用不同的模型对提取的谣言文本特征进行向量化,并对各类文本特征进行加强和融合.其中通过TF-IDF计算的词向量权重在捕获上下文特征的同时,能够加强词粒度的关键词特征信息.最后,使用BiLSTM+DNN模型对融合的特征向量进行分类判别.
3	为提高人文学者的数字能力,从人文学者开展学术研究的一般过程:前期基本信息能力、中期数字技术运用能力、末期交流共享能力三方面提出建议,为今后人文学者如何更好地开展学术活动、图书馆相应学科服务能力的升级、数字人文平台推动人文研究的发展等方面提供一定参考.
2	在典型案例和大量数据的基础上,通过实证分析,总结互联网公共舆论内向坍塌危机的现实表现.探究现行互联网公共舆论管控模式和治理模式的特点及其造成内向坍塌危机的因果过程,结合法治中国建设背景,通过规范研究提出管理机制改进建议.
3	研究结果表明学术社区成员知识创新行为动机中最主要的动机是内部动机，其次是内化的外部动机，最后是外部动机。根据分析结果，为激励学术社区成员知识创新行为以及促进学术社区建设与发展提出了相应的管理建议。
1	契合“双一流”时代背景,通过对一流学科人才服务场景的构建研究,盘活高校图书馆现有馆藏资源,转变其被动服务状态,拓展学科服务范围,提升服务效能;加强学科人才科研、教学等保障,促进人才提升自身影响力,推动一流学科建设与发展.
3	研究表明,模型中五组变量关系的效应值和失效安全系数均通过稳定性检验,但其中“感知有用性-持续使用意愿”“感知有用性-满意度”两组变量关系的效应值和失效安全系数偏低,对此进行了原因剖析并给出建议.
3	高铁轨道技术的总体发展大致包含三个技术生命周期,当前正处于第三段周期的第二成长期阶段.此外,专利权人分布的演变周期较长,表现出趋于激烈的竞争态势;技术分支结构的演变过程表现为逐步减缓,对技术发展的支撑主要来源于核心技术分支.
3	提出应从建立全方位的情报指挥与监督体系,织密全链条的情报数据与预警网络,加强全开放的情报国际与国内合作三个路径来提升我国国门生物安全治理的情报水平.
2	通过网络调研法，对美国和英国代表世界一流水平的10所高校智库成果的类型、内容体系和可获得性等三方面进行调查，在此基础上做进一步归纳和分析。
2	通过在空间向量坐标系中建立知识转化模型来体现显性知识和隐性知识之间的具体转化方式,细化了组合化和社会化的内在转化方式.在野中郁次郎模型的基础上提出知识转化螺旋模型,在一个不断上升的螺旋体中体现了知识在流动转化时知识量的动态增长、上升.
3	实验证明,该算法能够准确地识别出样本中的水军.相比已有研究,该算法能在通过学习小比例的训练数据,在大比例的测试数据上实现较高的分类准确率,一定程度上实现了弱监督的微博水军识别.
2	从Elsevier和Web of Science数据库选出相关的英文研究文献69篇;从CNKI数据库检索出45篇中文文献.对社交媒体负面情绪与消极行为进行细分,由此梳理社交媒体用户的倦怠、焦虑等负面情绪和隐藏、回避、忽略、退出等细分的消极行为的研究脉络,借鉴组织行为学、社会学、营销学、医学等领域对情绪和行为的研究成果,分析现有研究的不足,并对未来研究方向进行展望.
3	大学图书馆空间布局的变革与服务转型是密不可分的,同济大学图书馆空间布局战略规划研究,为空间再造提供必要的理论支持和实施保障,对大学图书馆“十三五”时期的服务转型具有一定的借鉴意义.
3	本文以随机抽取的2018年100件网络舆情事件为数据源进行实验,结果表明本文设计的BN在预测网络舆情事件趋势方面是可靠的.这为基于BN处理网络舆情事件提供了一定理论依据.
1	范式理论对于探求学科未来发展路径具有重要意义.针对公安情报学研究的基本状况、主要矛盾,立足新安全时代,倡导集历史、实践、文化、技术、社会于一体的总体范式观,期冀助于公安情报学健康发展.
2	通过文献资料研究与访谈相结合的方法,重点研读了2017年新修订的《中国禁止出口限制出口技术目录》,对参与负责此项工作的国家政府部门负责同志进行了访谈.从竞争情报角度对新修订的《中国禁止出口限制出口技术目录》进行了分析,从国家战略需求角度分析了中国实施高技术出口管制对竞争情报保障的迫切性和战略意义,对中国实施高技术出口管制的竞争情报用户群体进行划分,对不同用户群体竞争情报需要特点进行归纳.从学术角度提出中国实施高技术出口管制的关键竞争情报课题,阐述开展中国实施高技术出口管制的竞争情报问题的研究意义.
3	与引文著录分析相比较,引用内容分析在科学评价和揭示科学技术发展的特征方面更合理,是引文著录分析的有力补充.
2	从各国的实践来看，美国的国家级政府开放数据平台Data. gov为各国提供了很好的学习案例。以Data. gov网站的板块设置为依据，从“数据提供”“数据检索”“数据利用”以及“与用户的交流与互动”4个层面对该网站面向用户提供的服务进行了详细介绍与分析。
1	网络舆情信息并发获取模型构建及实证研究有助于从海量的舆情信息中及时获取所需关键性信息,为其有效分析提供数据保障.
2	从技术、权利、市场三方面的因素进行综合考察,在文献调研的基础上遴选专利产业化潜力评价的相关指标,并利用SPSS统计分析软件通过独立样本T检验等计量方法对这些指标进行效力验证.
1	 面对当今社会犯罪率不断上升的趋势,犯罪预测技术得到了广泛的应用,客观并准确地预测犯罪成为警方情报部门工作﹑研究的重点.在以往的警务模式中警方常处于被动状态,而犯罪预测可以通过以往积累的犯罪数据来确定一类犯罪模式,并据此预测未来此类犯罪发生的可能性.
3	结果显示,局部离群因子算法(LOF)和社会网络分析方法得出的结论基本一致:即中国在风力发电机技术方面一直保持优势,未来的发展潜力集中在风能照明装置及系统,验证了局部离群因子算法在探测核心技术及核心技术发展趋势方面的有效性.
2	调研高校图书馆体验式阅读推广现状,从活动方案、活动流程、激励措施和活动成效等方面详细介绍沈阳师范大学图书馆首期“I-Share暑期游学阅读”活动.在总结活动经验和得失的基础上,提出游学阅读推广活动的几点思考.
1	为更好地对中国传统典籍进行阅读推广,提出对中国传统典籍进行分类指导阅读推广,并以此分类为基础提出有针对性的各类不同推广策略.
3	网络空间目前正处于主权化的进程中,网络空间的主权化权利需要在承认差异的基础上,谋求等同于实体空间的法律地位和法律保障.
3	研究发现,情绪、社会规范、关系强度、感知信息有用性、感知信息有趣性会对社交网络用户正能量信息分享意愿产生正向影响,用户习惯和分享意愿均对其正能量信息分享行为有一定程度的影响作用,并提出促进社交网络正能量信息分享的管理策略.
3	在线评论信息传递综合效率偏低,不同手机类型在线评论信息传递差异较小.纯技术效率是导致在线评论信息传递综合效率偏低的主要因素;规模报酬变化呈现递增趋势,符合在线评论发展趋势.最后通过投影分析提出在线评论信息传递效率的改进幅度和方案.
1	目前文物信息资源的组织和利用程度较低,文物信息资源得不到充分的开发和利用,对文物信息资源集成化管理,有利于文物信息资源内容揭示和知识关联发现.
1	构建新型智库产品微博传播影响力指标体系,对深化智库产品理论研究、提高其传播影响力具有一定的参考价值.
3	构建了以知识发现和获取能力、知识整合和利用能力、知识开发和创造能力、成果应用和传播能力为核心的社会智库知识服务能力体系,并从外部主体协同、数字技术应用、知识服务联盟和媒体传播渠道四方面提出社会智库知识服务能力提升策略.
2	采用网络调研方法,对照分析26个省级科技文献共享服务平台知识服务现状上,发现存在知识服务栏目设置缺失、服务方式不规范、服务内容深度不够等问题.
3	分析开放存取学术期刊存在的经济问题,并提出后续研究的方向建议.
2	本研究利用质性研究方法,从原始访谈资料中概括总结高校图书馆社会化阅读用户满意度的影响因素,即阅读价值、阅读社交性、阅读成本和用户态度,并以之为变量构建高校图书馆社会化阅读用户满意度影响因素模型;利用实证研究方法,运用结构方程分析了阅读价值、阅读社交性、阅读成本对用户态度和用户满意度的影响效果.
3	感知有用性、感知易用性、满意度、感知权威及社会影响对学术APP用户采纳意愿有显著正向影响.学术APP开发者应当增加资源的可获得性,提升用户对有用性与易用性的感知;强化APP属性,提升用户满意度;严格控制资源的专业性,维护用户对权威性的感知;扩大学术APP的社会影响.
2	应用基于内容的引文分析方法,利用CNKI数据库检索As WeMay Think的引用文献,在简单分析引用文献的年代分布和学科分布后,从引用文献的主题分布、主题分布演化特征来揭示该文的主要学术影响域,从主要来源学科引用文献的具体内容分析来证实该文对相关学科的学术影响范围与深度.
1	将政策变迁理论置于网络舆情下重新审视,有助于推动网络情境下政策变迁理论的本土化与知识演进,使其更好地解释当代中国的政策变迁.
1	科研合作是不同科研主体之间围绕特定科学问题开展研究的协同研究工作,以实现科研主体间的优势互补.国际科研合作对促进科研绩效具有重要意义.了解当前国际科研合作对科研绩效影响研究的现状,为未来进一步开展该方面的研究提供参考和借鉴.
3	发现中美两国科研院所类智库的学术行为都比大学附属型智库活跃；布鲁金斯学会的科研学术行为和政策咨询行为最为活跃；与美国相比，中国智库的政策咨询行为的影响力存在较大差距；美国民间智库更加注重与媒体的沟通和联系，通过各种途径来扩展自身的合作交流网络。最后讨论了美国经验对中国智库建设的建议，以及中美智库行为比较研究的未来。
3	从数据层、挖掘层、应用层三个层面剖析了该平台的组织架构及具体应用场景,揭示了LBS大数据在大型聚集活动中情报预警工作中的巨大潜力.
3	图书馆可尝试通过以下5种途径参与虚假信息治理:①构建跨行业协作式的虚假信息治理体系;②实施媒介素养教育;③构建突发公共事件中虚假信息治理的应急服务机制;④虚假信息治理与阅读推广融合发展;⑤构建跨平台的一站式虚假信息检索系统.
2	针对我国当前网络空间治理中法律体系不健全、正面引导力不足等问题,在信息伦理学的理论基础上,通过研究网络空间治理中的法治因素、德治因素与网络空间治理能力的作用关系,基于德法共治提升网络空间治理,并利用问卷调查开展实证分析.
1	个人隐私和数据保护一直是信息技术发展以来国际社会关注的焦点."通过设计保护隐私"机制作为一种可行且有预防性的隐私保护手段逐渐在欧盟和美国数据保护法律实践中有所体现.我国尚未在隐私保护的法律法规及国家标准规范中提及该机制,不利于信息网络环境下个人数据和隐私的保护.
3	我国高校图书馆应提升残障读者服务意识,搜集残障读者基本信息,加强网站残障读者服务栏目建设,完善残障读者相关辅助服务设施及馆藏资源配置,开展适合残障读者服务内容.
1	以深圳图书馆创客空间开展的创客系列活动为例,探讨公共图书馆创客空间运行模式,以期为公共图书馆开展创客空间服务提供理论指导与方法参考.
1	知识服务导向下高校网络教学模式的构建,对实现高校教学环节的重构与创新、推动高校教学信息化改革、促进高校“教与学”的长足发展均具有重要意义.
3	研究表明:科技情报质量控制贯穿于从数据采集到情报产品传递的整个过程,高质量情报的产生主要取决于素材数据是否得到了有效融合.
2	以中国科学院文献情报系统为例,梳理其数字资源建设实践与成效,并对今后发展做出预期——以综合科技资源、开放资源建设为转型基础,以细粒化的知识关联与呈现为发展目标.
3	通过解析美国如何逐步建立了较为完备的关键基础设施信息安全监测预警机制，从而为我国关键基础设施信息安全监测预警制度的建立和完善提供借鉴，建议我国应当确立监测预警机制为核心的国家关键基础设施信息安全保护制度。
2	研究以危机情景沟通理论为基础,选择患癌教师被开除事件为研究对象,通过内容分析法对组织的回应时机和沟通策略等进行研究,分析博文学院回应网络舆情失败的原因.
3	通过研究发现，行政机构的利益竞争是困扰这一阶段美国国家情报立法的主要因素。对此，美国政府在撰写法律条款时采取了多项折中做法，给予美国内阁部门较大的自由裁量权，也在很大程度上影响了法律的实际效果。
2	提供不同层次多模态情报挖掘智能方法,使其达到对突发事件中多模态危机数据智能采集后,通过智能挖掘分析把危机信息加工成危机知识并利用其智能生成突发事件分阶段应对策略,从而最终构建多模态危机情报智能管理体系.
2	采用综合、归纳、比较等方法,从大数据内涵及其对数字图书馆的影响研究、数字图书馆中的大数据技术应用研究、大数据时代数字图书馆建设研究、大数据时代数字图书馆的服务模式4个方面进行述评.
2	首先阐述情报高级研究计划局的建立背景、组织体制等基本情况,然后系统梳理情报高级研究计划局的项目管理流程,在此基础上重点分析情报高级研究计划局项目管理模式的特点.
1	从抵制的视角研究语音问答社区用户知识付费意愿的影响因素,有助于解释语音付费问答的低渗透率,帮助内容创作者和问答社区运营商深入了解用户需求.
2	运用网络调查、文献收集和人物访谈的研究方法,对先生的情报学教育思想进行系统梳理和回顾,理清先生情报学教育思想的形成与发展过程,展现先生情报学教育思想的内容体系,并在此基础上思考先生的情报学教育思想对我国未来情报学教学的启示.
2	借助社会网络分析法,构建研究框架.以人工智能领域为例,以德温特专利数据库为数据来源,提取所获专利数据中有关专利权人的数据信息,结合人工智能领域技术生命周期,从时间和空间两个维度,分析组织机构和国家/地区层面的专利合作网络整体结构和节点特性的阶段演化特征.
3	适合用户需要并满足其审美要求的空间设计才能有效提升空间服务效果.图书馆需要在美学与体验营销的基础上进行图书馆的公共空间再造、功能空间再造和主题活动元素布置,以满足用户对图书馆不断变化的空间服务需求来推动图书馆空间设计的变革.
1	研究我国各地区的公共图书馆与人口文化素质协调程度和区域差异,对促进国家制定相应的协调发展政策,实现公共图书馆与人口文化素质协调发展具有重要意义.
2	基于Crown的两个指标CPP/FCSm指标和MNCS指标对国际SCI和SSCI的8个研究领域中的研究前沿在4个聚集水平上进行了探索评价.
3	ODI在元数据共享、公平链接、规范数据格式、促进内容交接的一致性、使用统计等方面提出了一系列推荐实施规范,目前已有较多的资源提供商和发现服务提供商认可这些规范并付诸实践,这将有益于促进数字资源的标准化建设.
3	研究结果表明,知识创新型企业组织内部的知识共享以互喻模式为主,科技企业有必要改变传统的层级制管理体系,进而适应现代企业知识共享需求,提高企业知识创新能力.
3	该工具提供的标准RPYS分析能够较准确的发现该领域起源相关的经典文献,并通过多维RPYS分析还可以发现在该研究领域起源过程中起到持久贡献的文献.
3	根据信息环境、信息技术、信息素养内涵、内容框架、教育理念与实践,信息素养发展历程从时序演变角度可分为1970s、1980s、1990s-2004年、2004年-今四个阶段,第一代信息素养与第二代信息素养两大范式.其中第二代信息素养将语境从教育领域拓展到工作领域和日常生活领域,以社会建构主义和关联主义为指导,在内涵上从一系列个人技能延伸到包含认知、元认知、情感、态度等多因素的协作社会实践;在教育内容方面,从资源维、技术维、行为维、过程维拓展到更加强调过程维、交流维与信息素养阈概念.
2	首先,构建了应急情报需求分析模型,细化为"任务情境-情报需求"模板,并构建相应的概念本体;然后,利用该模型对应急领域进行专家或大数据领域需求分析,获取应急情报需求知识,并利用本体进行实例化描述,形成应急情报需求本体知识库;最后,利用该知识库实现应急情报需求的智能推荐.
1	社会媒体中的信息抽取是信息过载环境下创新社会媒体服务应用面临的重要问题,为此介绍一种可应用于社会媒体信息处理的语段结构方法.
3	研究结果表明:网络结构对共现关系生成的影响大于关键词本身属性的影响;择优连接机制和传递性机制具有显著正向作用;关键词节点倾向于与较新节点相连;医学信息学的关键词倾向于与基础学科的关键词建立共现关系,而基础学科的关键词却倾向于与自身学科关键词相连.
3	目前学科服务团队人员组建较为合理,团队领导年轻化,决策支持、科研数据支撑、学科态势分析逐步成为学科服务工作的重点.但学科服务团队存在着高校图书馆对学科服务重要性认识存在分歧、学科馆员能力与知识储备面临挑战、学科服务团队建设不足等问题与困境.
3	该方案能够扩展现有的语义知识服务和发现框架,借助Nanopublication技术进一步增强知识服务的精准性和可信赖性,满足不同用户的知识服务功能需求.
1	中医术语是中医知识的栽体,是构成中医诊疗知识库的重要组成部分,面向中医诊疗知识库的术语规范化研究,有利于提高诊疗知识库医案数据信息的质量,弘扬中医文化.
1	当前以视频为主要形式的多媒体情报在公安情报工作中的应用日益广泛,但对其内容可信度的评估工作仍停留在情报分析人员综合多方面信息进行主观判断的层面,缺少统一的量化评价标准,容易出现误判现象.目前为止学界尚未出现更加科学、客观地评估多媒体情报内容可信度的思路方法.
1	将网络内容提供商( Internet Content Provider, ICP)人员作为研究主体,对其网络信息资源著作权风险沟通影响因素进行研究,以期提高著作权风险沟通有效性。
3	应该厘清国家安全情报学科与相关学科的边界,对国家安全情报的相关成果进行学理化提升.
1	针对我国政府在公共问题的决策方案及其进入程序拥有决定性权力的现象,提出智库参与政府政策制订的观点,拟为国家治理体系现代化提供决策参考.
3	发现后911时代恐怖主义的六大现状及四大发展趋势,即全球恐怖主义事件持续增长,各地区恐怖事件发展趋势不一、袭击目标转移,恐怖主义的国际化与当地化趋势并行-本土恐怖主义兴起、网络恐怖主义兴起并成为发展新趋势.
1	网络谣言的识别研究便于促进治理网络社会,是及时准确的应对网络谣言事件、维护网络环境安全与稳定的重要基础工作.
3	文章以“事实数据+工具方法+专家智慧”的情报方法论为指导,基于人工智能技术构建了企业竞争情报系统模型.该模型由情报采集子系统、情报分析子系统和情报服务子系统组成.分析了各组成部分的结构与功能.
2	由于美国在规制反向支付问题上积累了极为丰富的案件处理经验和理论研究成果,采用文献资料研究方法,以阿特维斯案等经典案例以及美国近十年的学术文献为研究对象,对美国反垄断分析规则的适用效果、美国学界主流的规制理论、中国语境下反垄断规制策略的选择等问题进行分析.
2	采用扎根理论方法,从信源、信息内容和结构、媒介3个维度对问答社区语境下用户信息可信度评论进行编码,分析用户在真实情境下的可信度评价决策.
3	清华大学图书馆情报分析服务的实践证明,在高校“双一流”建设中,图书馆情报分析服务存在很大的需求空间,图书馆需要开拓思路、解放思想、创新形式,发掘出自身不可替代性优势,用发展的眼光、经营的理念对待图书馆事业,才能在“双一流”建设中有效发挥支撑作用.
3	提出对我国公共图书馆参与文化精准扶贫的有益启示:深化社会包容理念,为贫困群体营造开放均等的服务环境;扩大扶贫实践主体合作格局,建构多机构联合扶贫体系;国外借鉴与本土实际相结合,推动文化精准扶贫内容优化提质.
2	该文主要探讨美国建立生物情报机制的背景、机制的构成要素与运行情况,包括生物情报的搜集、处理、管理,以及监管与问责,并结合美国情报部门在2020年美国新冠疫情的预警与应对中的表现对其成效进行了分析.
3	研究发现,安全数据和安全情报分别是安全管理的间接资源和直接资源,"大数据驱动+情报主导"是实现智慧安全管理的可行路径和方法.同时,就大数据驱动下情报主导的智慧安全管理研究而言,其内容丰富,研究方法多样,是一个具有巨大潜力的新兴研究领域.
3	老年人中医药信息行为的情境是由主体情境和主体条件共同构建的整体情境,两个情境组成要素相互区别又共同作用,推动、激发、调节着老年人的中医药信息行为.
1	战略性新兴产业的发展离不开信息资源的支撑,信息资源的充分利用对战略性新兴产业的发展意义重大.战略性新兴产业中不仅存在共性的信息资源需求,也存在个性化的信息资源需求.
1	研究Altmetrics指标在科学出版物中的存在现状,探讨Altmetrics指标与传统文献计量指标之间的关系,有利于更好地探索Altmetrics指标在科研评价方面的潜在意义和价值.
1	比较中日两国SCI论文中学科交叉合作网络的点度中心度和位置简化图的差异,为我国学科交叉合作的科技政策提供参考依据.
2	系统梳理美国高校图书馆治理研究,包括对高校图书馆治理内涵的阐述,对高校图书馆治理研究视角演化过程的回顾以及对高校图书馆治理研究维度的分析,进而在此基础上提出几点认识并进行反思.
1	针对现有移动电子商务服务质量评价指标不客观的问题,重点研究移动电子商务环境下评价服务质量的模型及方法,为消费者科学选择电商服务提供参考,为企业改善服务质量提供建议.
2	运用文献分析和知识图谱可视化方法,对基于情感视角的在线评论相关研究的国内外研究热点及未来研究趋势进行对比及可视化分析.
2	从智库评价的宏观层面入手,对比介绍了市场主导、政府主导和第三方主导的评价模式;针对形形色色的第三方模式,探讨了目前典型的评价体系的优缺点,然后从微观层面介绍了目前学术界对智库评价的研究.
1	明确跨学科知识交流的概念及研究方法，阐述跨学科知识交流的研究进展，为探索跨学科知识交流的产生、过程及形成机制提供较为系统的参考。
1	旨在从信息传播效果视角提出辟谣失灵的解释框架,以回应当前对于辟谣失灵形成机理的系统性理论解释的不足.
2	概述基于知识图谱的实体检索的形式化定义、实现路径以及主要的数据源;根据检索任务,将实体检索划分为匹配检索、扩展检索和推荐检索3种实现场景,并对其实现方法进行综述.
2	以美国《情报改革与恐怖主义预防法》的颁布和落实为主要依据，采用文献分析法系统梳理相关法律文件的辩论记录、法律条文及相应的落实性文件。
3	用户在阅读中篇科普文章时纸质阅读的理解效果要比数字阅读好,但在阅读沉浸体验方面两者不存在显著差异,用户的阅读沉浸体验与学历和性格有关,图书馆的阅读服务和资源建设应在读者个性化分析和服务的基础上推进.
2	以图书情报学18种核心期刊为例,从中国引文数据库检索下载该18种期刊1996年至2015年载文的参考文献与施引文献期刊题录信息,以题录信息中“刊名”字段与期刊-学科分类体系进行学科匹配,确定引文学科来源,从引用与被引用角度全面分析图书情报学的跨学科性.
1	在比较分析国内实践领域和研究领域书香社会建设指标体系的基础上提出优化策略,为各地构建符合当地实践的书香社会建设指标体系提供借鉴和参考.
2	用意见领袖、普通网民和情绪、理性舆情信息的组间设计,直接对比微博点评信息特性(情绪、理性)下微博转发.
3	数字信息技术在疫情监测防控中的应用越来越多,在5G时代移动环境下作用会更大,结合已有的数字信息技术支撑疫情监测防控研究内容、现状及趋势,在其研究方法方面提出相关建议.
2	基于风险的"不可消除性",得出分散网络安全风险的重要意义,并阐释了网络安全保险的定义和必要性;以网络安全保险的生命流程为坐标,系统分析了其面临的挑战或困境.
2	以Web of Science数据库中2011年-2015年间情报学领域500篇高被引文献为样本,利用LDA模型对样本文献进行主题建模,将主题对文献的支持度与文献被引频次相结合,计算特定主题文献的被引频次(specific topic cited frequency,简称STCF),并根据每篇文献在相应主题内的STCF值对文献进行影响力排序.
2	参考信息源视野理论对信息源的分类,采用访谈法,分析老年人在处理健康危险状况、参与医疗决策、改变或预防不良健康行为这3种不同健康情境下获取健康信息的信息源选择差异,并结合人口学特征探究老年人在信息源选择数量上的群体间差异.
1	新时期数据环境下,为了完成挖掘学生潜能,满足学生个性化发展需要,让学生得到更优质教育这一高校图书情报专业(以下简称“图情专业”)教学的根本任务.
3	 Eakins模型语义层次最全面,语义表达能力最强,应用范围最广;Kong模型的可扩展性最强,适应性最好.
1	分析总分馆服务模式对开展阅读推广活动的推动作用,介绍大连少儿馆依托总分馆服务模式开展的主题阅读活动,为公共图书馆开展儿童阅读推广活动提供可以借鉴的经验
2	对本刊2014年发表的531篇文章分类进行概述,撷取其精华要点.
3	"林墨"博客是一个由高水平年轻学者集体维护的学术新媒体,主要关注、推介国际上以科学家为研究对象的新文献,其影响力已不亚于一家学术期刊.新媒体环境下的学术信息传播方式正发生着深刻变化,学术期刊须与时俱进,妥善利用新媒体,才能在学术界赢得更多关注,获得更大的发展空间.
1	面向工程类专业综合课程设计的信息素养训练,是在我国即将成为“华盛顿协议”组织正式成员、建立与国际实质等效的中国工程教育认证体系的大背景下,培养符合《工程教育认证标准》的国际化工程类创新人才的关键环节和重要手段
3	研究发现,视频在热点舆情事件中的主要作用有三点:引发多方关注、主导(扭转)舆情发展以及补充还原现场.基于社交媒体平台传播的"短视频",第一现场、第一时间的直观视频记录,更具有真实性和可信服性;以视频为载体、敏感议题为内核的冲突性画面更易激发公众情绪,获得"意见领袖"和"主流媒体"关注,加快视频传播及舆情发酵速率,从政府与媒体的角度提出四点舆论引导建议.
2	以新能源汽车产业为例,首先对我国在该产业领域的科技论文和专利产出总体情况进行分析;并将分析结果与车辆工程专业全国排名前10的高校的相关科研产出进行对比,根据对比结果,进一步分析这10所高校人力、经费、科技服务等方面的资源配置对其科技创新产出的推动和影响.
3	总结了科技路线图核心信息元素的常用指示词和文本表达特征,并基于这些特征信息提出了针对科技路线图的文本挖掘研究框架,为后续针对科技路线图的知识发现研究提供理论基础.
2	引入社会情感特征和用户特征,运用因子分析和结构方程实证构建用户生成答案质量评价指标体系.基于GA-BP神经网络模型设计答案质量自动化评价方法.最后,选取知乎网站数据对用户生成答案质量评价指标体系和自动化评价方法进行应用研究.
1	网络舆论反转中的群体极化效应会产生负面社会影响,从网民行为意愿视角研究影响舆论反转中的群体极化效应对加强舆论引导具有重要的意义.
2	采用文献分析方法,从基于情境感知的用户推荐系统框架角度,分析各功能模块的实现技术和方法,并进行归类总结.
2	以Web ofScience数据库中1988-2007年ISLS领域的3460篇文献为例,构成识别“睡美人”文献的数据集,利用K值算法识别其中的“睡美人”文献,总结ISlS领域“睡美人”文献的特征,并分析其唤醒机制.
2	利用人机对话技术,对图书馆数字参考咨询服务中的用户和问题进行自动建模,建模方式分为个性化回复风格建模和特定用户属性建模.在个性化回复风格建模上,提出一种基于对话表示和相关性回复建模方法,该方法在学习到对话相关性的同时,利用个性化文本生成个性化的回复;在用户个人属性建模方面,基于信息抽取技术生成用户的人物画像.
3	作者贡献EM'序列指数对作者的区分度高达100.00％,能够筛选出高被引、高贡献的作者,评估结果更符合实际.
1	解析香港"修例"风波中网民的情感演化过程,找寻此类大规模网络舆情事件的演化规律并为相关部门提供舆情防范与应对的理论依据.
1	掌握核心技术可以为经济高质量发展提供有力支撑,如何利用专利数据识别核心技术是值得关注的问题.
2	通过设计眼动实验,采用内容分析和统计分析相结合的方法来检验个体的个性特征对网络信息搜寻过程中选择性信息接触模式的影响.
3	目前的新兴技术识别方法既有定量的,也有定性的,常见的方法包括基于测度模型、文献计量以及文本挖掘的方法,且越来越倾向于多方法融合应用,不过现有研究仍然存在一些不足.未来对新兴技术识别方法的研究应该加强对新兴技术本质特征的探究,加强具体识别方法对新兴技术的解释意义,以及从数据源、识别方法两方面共同提升新兴技术识别的时效性;同时,还应该加强对新兴技术识别中多源数据有效融合与应用方法的探索.
2	研究针对5-6岁的学龄前儿童以及其家长设计了实验,实验过程中,采用观察记录和录音两种方法收集数据,并采用扎根理论对数据进行分析.
3	认为我国大学图书馆可从中获得的启示有:图书馆馆员应增强残疾读者服务意识;图书馆网站应增加残疾读者服务信息;图书馆应该根据具体情况逐渐配置多种残疾读者辅助设施和增开面向残疾读者的服务项目;图书馆要重视对残疾读者信息的搜集;图书馆要从政府和学校获取更多资金支持.
3	通过实证分析揭示企业自我中心网络特征对企业技术创新绩效的影响,理清专利合作网络小世界特性影响企业技术创新绩效的机制,结果表明小世界网络通过其高聚类系数增强企业自我中心网络密度对企业创新绩效的影响.针对分析结果,提出提升企业技术创新绩效的对策和建议.
3	本文以全新的视角在横向产业竞争和纵向供应链合作构成的二维竞合关系之中,构建了企业内部和外部竞争情报体系及其基本运作模型,为供应链环境下企业竞争情报运作问题的研究提供了较为全面的基础性研究框架.
3	国内高校图书馆的学科服务建设程度整体上较为薄弱,但部分高校有其特色;国内外学科服务的内容相似,但在服务模式、学科服务平台的建设及学科馆员的设置存在差异.
1	针对当前高校图书馆电子资源宣传推广模式单一、资源利用率低下的问题,建立一套宣传推广电子资源的新模式,提高电子资源利用率.
1	反恐文化情报对消除恐怖主义具有重要的作用,对其研究对指导各国的反恐工作,维护各国的国家安全及社会稳定具有重要的意义.
2	文章以用户体验为中心,以社会化标注系统为研究对象,通过文献分析、专家调查,研究设计了基于用户体验的社会化标注系统评价指标体系,包括5个评价准则和10个评价指标;然后,对本专业的专家和普通网络用户分别进行问卷调查,并运用层次分析法和加权平均法计算评价指标权重.
1	公共图书馆总分馆空间分布和地理覆盖对实现公共图书馆全覆盖和均等化具有重要意义.
3	研究了反恐情报搜集与预警系统的需求，为后续系统的设计、开发与运行维护等奠定了基础。
2	基于TOE模型并整合TAM理论、D&M模型与TPB理论,从技术、个体与环境三方面出发提出研究假设并构建理论模型.以大数据实验室、大数据科研平台等大数据服务的科研用户为研究样本,通过问卷调查获取312份有效问卷,借助SPSS与Amos软件验证研究假设与模型.
2	首先对大数据时代的数据、信息和知识内涵进行辨析,同时结合其整体关联性对媒介与信息素养和知识创新进行理论梳理与分析,然后以媒介与信息素养的3个维度为依据,通过相应案例分析探究企业知识创新支撑路径,并提出相应对策和措施.
